TIMESTAMP,RECORD,AirTC_Avg,RH,T107_C,T107_C_2,WP_kPa,WP_kPa_2,VW_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrkW_Avg,SlrMJ_Tot,NR_Wm2_Avg,CNR_Wm2_Avg,Rain_mm_Tot,BP_mbar_Avg
2018-12-05,93306.5,8.33,96.605,-104.714,-100.329,,,,1.349,165.57299999999998,27.028000000000002,0.01,0.092,-5.82,-5.82,0.063,1005.823
2018-12-06,93402.5,11.981,90.95299999999999,-104.85600000000001,-100.366,,,,1.469,235.65900000000002,37.959,0.017,0.151,-3.8169999999999997,-3.8169999999999997,0.004,1003.312
2018-12-07,93498.5,9.964,82.81700000000001,-105.944,-103.24600000000001,,,,2.459,239.747,31.451999999999998,0.015,0.136,-30.918000000000003,-30.965999999999998,0.098,992.9689999999999
2018-12-08,93594.5,9.334,79.498,-110.25399999999999,-103.65100000000001,,,,3.3569999999999998,260.811,24.631999999999998,0.018000000000000002,0.165,-36.913000000000004,-37.052,0.069,990.7919999999999
2018-12-09,93690.5,8.234,83.792,-108.125,-103.15,,,,2.735,281.193,20.693,0.016,0.149,-30.761,-30.798000000000002,0.023,1000.0419999999999
2018-12-10,93786.5,7.356,89.902,-105.531,-101.89399999999999,,,,1.5959999999999999,273.493,20.451,0.013999999999999999,0.13,-14.81,-14.81,0.004,1018.5
2018-12-11,93882.5,4.944,94.78,-104.979,-104.094,,,,0.738,131.833,20.209,0.016,0.146,-27.609,-27.609,0.002,1017.302
2018-12-12,93978.5,4.744,88.413,-104.7,-104.152,,,,1.321,125.46,18.772000000000002,0.01,0.094,-33.834,-33.834,0.004,1014.2189999999999
2018-12-13,94074.5,2.864,84.021,-104.072,-111.448,,,,1.389,112.973,18.804000000000002,0.017,0.151,-41.758,-41.758,0.0,1011.688
2018-12-14,94170.5,0.632,90.359,-102.919,-107.29799999999999,,,,0.5529999999999999,143.822,29.959,0.02,0.17600000000000002,-23.81,-23.81,0.002,1015.74
2018-12-15,94266.5,2.2840000000000003,85.785,-105.811,-102.63799999999999,,,,2.497,138.562,21.849,0.011000000000000001,0.099,-11.59,-11.602,0.085,1002.99
2018-12-16,94362.5,6.305,89.568,-104.285,-105.56700000000001,,,,1.219,180.395,31.248,0.017,0.15,-31.939,-31.941999999999997,0.006,996.4169999999999
2018-12-17,94458.5,6.9270000000000005,89.961,-105.041,-104.23200000000001,,,,1.575,221.322,26.188000000000002,0.016,0.149,-38.561,-38.562,0.008,1006.188
2018-12-18,94554.5,8.99,89.51799999999999,-104.72200000000001,-100.915,,,,2.009,162.539,26.74,0.009000000000000001,0.086,-24.489,-24.498,0.14800000000000002,998.9169999999999
2018-12-19,94650.5,6.872999999999999,93.03399999999999,-104.868,-103.259,,,,1.183,186.36599999999999,30.54,0.016,0.14300000000000002,-30.923000000000002,-30.923000000000002,0.033,994.6460000000001
2018-12-20,94746.5,7.317,90.01299999999999,-105.241,-102.60700000000001,,,,1.4169999999999998,213.42700000000002,34.562,0.012,0.113,-33.269,-33.269,0.015,995.427
2018-12-21,94842.5,8.615,94.53,-104.61200000000001,-100.47200000000001,,,,1.649,208.43900000000002,26.285,0.011000000000000001,0.102,-13.07,-13.081,0.198,991.4060000000001
2018-12-22,94938.5,8.758,84.148,-105.179,-102.36399999999999,,,,1.8659999999999999,257.847,24.495,0.019,0.16899999999999998,-26.384,-26.385,0.017,1005.4689999999999
2018-12-23,95034.5,6.55,96.303,-104.445,-101.25399999999999,,,,0.9740000000000001,171.622,32.326,0.005,0.042,-13.277999999999999,-13.277999999999999,0.077,1010.562
2018-12-24,95130.5,3.322,98.165,-104.565,-105.194,,,,0.462,198.795,29.265,0.016,0.14400000000000002,-29.146,-29.146,0.01,1024.448
2018-12-25,95226.5,6.711,95.79899999999999,-103.58,-100.235,,,,0.759,180.783,47.177,0.017,0.154,7.401,7.401,0.004,1025.802
2018-12-26,95322.5,8.998,95.734,-105.721,-100.322,,,,0.775,221.218,49.019,0.017,0.157,-4.643,-4.643,0.0,1022.073
2018-12-27,95418.5,8.827,93.59700000000001,-104.13600000000001,-100.23200000000001,,,,0.69,244.935,32.964,0.009000000000000001,0.08,-0.948,-0.948,0.0,1018.698
2018-12-28,95514.5,9.343,87.61200000000001,-104.87799999999999,-100.994,,,,1.043,257.606,26.336,0.016,0.146,-1.786,-1.786,0.0,1022.073
2018-12-29,95610.5,10.407,86.26700000000001,-106.728,-102.74700000000001,,,,2.184,265.414,29.91,0.021,0.187,-18.114,-18.118,0.0,1023.302
2018-12-30,95706.5,10.133,90.22200000000001,-104.556,-101.03299999999999,,,,1.682,254.5,23.461,0.015,0.138,-5.381,-5.382000000000001,0.004,1026.615
2018-12-31,95802.5,9.621,83.331,-106.962,-101.551,,,,2.0140000000000002,275.077,21.36,0.011000000000000001,0.102,-0.79,-0.79,0.0,1027.438
2019-01-01,95898.5,8.266,80.711,-107.161,-105.697,,,,1.795,280.67900000000003,26.219,0.015,0.139,-14.485999999999999,-14.487,0.0,1028.198
2019-01-02,95994.5,4.89,70.792,-111.012,-104.09899999999999,,,,0.872,268.334,35.159,0.015,0.135,-5.875,-5.875,0.0,1036.5
2019-01-03,96090.5,3.4539999999999997,68.73100000000001,-111.15899999999999,-106.855,,,,0.584,248.268,38.806,0.012,0.107,-8.252,-8.252,0.0,1036.219
2019-01-04,96186.5,1.9080000000000001,80.749,-106.854,-105.493,,,,1.199,268.159,24.9,0.016,0.149,-7.3660000000000005,-7.3660000000000005,0.0,1034.792
2019-01-05,96282.5,5.443,80.64,-110.36,-104.48100000000001,,,,1.56,286.263,20.39,0.006999999999999999,0.067,-2.947,-2.947,0.0,1031.344
2019-01-06,96378.5,8.003,84.671,-109.51799999999999,-103.537,,,,1.8359999999999999,278.772,18.842,0.017,0.156,-5.256,-5.255,0.0,1029.125
2019-01-07,96474.5,9.495,83.447,-107.211,-102.65899999999999,,,,2.401,260.91700000000003,25.303,0.015,0.135,-13.232999999999999,-13.276,0.0,1023.188
2019-01-08,96570.5,7.011,77.836,-112.085,-108.124,,,,3.148,295.46299999999997,19.845,0.017,0.157,-42.86600000000001,-42.964,0.0,1020.9169999999999
2019-01-09,96666.5,3.0239999999999996,83.87200000000001,-106.852,-105.81200000000001,,,,1.811,297.622,19.453,0.023,0.203,-32.003,-32.003,0.0,1023.75
2019-01-10,96762.5,4.645,88.20700000000001,-105.89299999999999,-103.891,,,,1.412,277.757,19.349,0.016,0.14300000000000002,-4.396,-4.396,0.0,1023.427
2019-01-11,96858.5,7.146,83.57700000000001,-109.178,-104.098,,,,1.43,281.51099999999997,18.000999999999998,0.019,0.175,-6.102,-6.102,0.0,1023.073
2019-01-12,96954.5,9.242,84.51100000000001,-107.14200000000001,-103.29799999999999,,,,3.0039999999999996,275.748,21.566999999999997,0.006,0.055,-10.379000000000001,-10.401,0.002,1014.198
2019-01-13,97050.5,10.105,80.733,-109.20299999999999,-106.84200000000001,,,,4.322,287.115,21.121,0.012,0.111,-19.983,-20.178,0.004,1005.4580000000001
2019-01-14,97146.5,7.417000000000001,81.211,-111.57799999999999,-105.589,,,,2.728,289.494,20.367,0.022000000000000002,0.203,-31.235,-31.36,0.0,1012.177
2019-01-15,97242.5,8.057,82.605,-106.95299999999999,-107.086,,,,1.835,247.055,28.621,0.025,0.23,-12.249,-12.249,0.0,1009.4689999999999
2019-01-16,97338.5,7.107,90.82600000000001,-105.171,-104.446,,,,1.729,239.058,33.284,0.013999999999999999,0.127,-32.179,-32.181999999999995,0.028999999999999998,996.135
2019-01-17,97434.5,2.714,76.485,-106.141,-116.27,,,,2.208,292.051,19.094,0.02,0.179,-40.491,-40.492,0.002,1003.7289999999999
2019-01-18,97530.5,2.12,80.01,-105.042,-106.41799999999999,,,,1.175,144.27,24.55,0.022000000000000002,0.19699999999999998,-9.872,-9.872,0.004,1007.7080000000001
2019-01-19,97626.5,3.197,90.971,-107.14,-104.50399999999999,,,,1.521,127.538,19.616,0.013999999999999999,0.125,-6.507999999999999,-6.507999999999999,0.09,1002.1560000000001
2019-01-20,97722.5,3.377,90.85600000000001,-107.54299999999999,-105.0,,,,0.688,184.468,25.967,0.017,0.153,-4.6819999999999995,-4.6819999999999995,0.0,1010.74
2019-01-21,97818.5,4.158,88.27600000000001,-107.54,-104.04,,,,1.001,206.30700000000002,34.19,0.027000000000000003,0.242,-2.884,-2.884,0.015,1012.6460000000001
2019-01-22,97914.5,2.872,90.354,-107.37,-106.838,,,,1.649,253.85299999999998,26.805,0.026000000000000002,0.23399999999999999,-27.255,-27.256,0.06,993.3330000000001
2019-01-23,98010.5,0.8270000000000001,88.086,-105.111,-115.618,,,,1.1179999999999999,281.923,22.252,0.026000000000000002,0.23800000000000002,-34.792,-34.792,0.0,995.4580000000001
2019-01-24,98106.5,2.949,94.234,-104.686,-103.609,,,,0.885,223.30700000000002,29.381999999999998,0.025,0.222,2.5810000000000004,2.5810000000000004,0.002,1003.51
2019-01-25,98202.5,8.445,93.71799999999999,-105.21700000000001,-101.256,,,,2.211,246.101,24.316,0.018000000000000002,0.166,-2.838,-2.842,0.008,1004.927
2019-01-26,98298.5,8.66,87.119,-107.0,-102.305,,,,1.745,229.166,34.618,0.034,0.306,-10.357999999999999,-10.364,0.017,992.3330000000001
2019-01-27,98394.5,5.223,78.75399999999999,-112.78299999999999,-104.296,,,,4.2780000000000005,296.98,20.68,0.027000000000000003,0.242,-27.725,-28.018,0.04,983.8960000000001
2019-01-28,98490.5,2.529,70.715,-112.37100000000001,-110.126,,,,2.349,284.683,20.221,0.036000000000000004,0.325,-36.569,-36.58,0.0,998.188
2019-01-29,98586.5,2.6010000000000004,88.236,-104.88600000000001,-106.5,,,,1.349,230.55,34.533,0.027999999999999997,0.255,-18.275,-18.275,0.048,991.4169999999999
2019-01-30,98682.5,0.687,89.78399999999999,-106.48700000000001,-110.478,,,,1.403,265.093,23.419,0.035,0.316,-30.309,-30.309,0.002,987.823
2019-01-31,98778.5,-1.5830000000000002,93.87899999999999,-105.24600000000001,-106.744,,,,1.126,114.12100000000001,27.578000000000003,0.038,0.34,-18.198,-18.198,0.0,985.125
2019-02-01,98874.5,1.298,89.98100000000001,-105.546,-103.72,,,,1.742,148.982,34.313,0.034,0.306,-9.65,-9.648,0.002,984.802
2019-02-02,98970.5,1.521,83.80799999999999,-120.54299999999999,-108.49799999999999,,,,2.3040000000000003,303.151,18.577,0.044000000000000004,0.401,-20.311,-20.301,0.002,1000.8330000000001
2019-02-03,99066.5,1.94,81.447,-105.363,-106.507,,,,1.041,205.665,33.064,0.05,0.45399999999999996,-8.958,-8.958,0.0,1013.552
2019-02-04,99162.5,6.494,86.54700000000001,-106.5,-103.823,,,,1.72,229.451,29.045,0.033,0.299,-12.501,-12.495,0.10400000000000001,1008.74
2019-02-05,99258.5,3.886,95.193,-103.774,-103.495,,,,1.167,145.032,28.879,0.033,0.294,6.38,6.38,0.015,1013.688
2019-02-06,99354.5,7.778,88.881,-105.51799999999999,-104.63799999999999,,,,1.095,198.745,28.011999999999997,0.044000000000000004,0.397,-10.307,-10.307,0.008,1007.7189999999999
2019-02-07,99450.5,6.577999999999999,83.573,-105.76100000000001,-103.04899999999999,,,,2.6430000000000002,229.852,27.221999999999998,0.039,0.353,-15.984000000000002,-16.017,0.129,994.115
2019-02-08,99546.5,9.015,85.696,-104.709,-103.448,,,,2.134,204.657,31.355,0.027999999999999997,0.25,-23.896,-23.903000000000002,0.033,986.677
2019-02-09,99642.5,7.632999999999999,71.342,-107.64,-106.97399999999999,,,,2.93,240.791,27.669,0.049,0.446,-17.828,-17.795,0.0,987.875
2019-02-10,99738.5,5.507000000000001,86.647,-109.49799999999999,-105.152,,,,1.893,259.737,25.283,0.034,0.311,-7.002999999999999,-6.962999999999999,0.129,989.427
2019-02-11,99834.5,5.081,82.93799999999999,-108.786,-109.90299999999999,,,,1.1320000000000001,241.861,31.655,0.057999999999999996,0.522,-5.007,-5.007,0.0,1015.1460000000001
2019-02-12,99930.5,7.1339999999999995,85.821,-110.164,-105.882,,,,1.18,215.949,38.431999999999995,0.054000000000000006,0.484,-0.033,-0.031,0.0,1023.635
2019-02-13,100026.5,9.323,81.83,-105.48200000000001,-103.389,,,,1.008,201.808,53.108000000000004,0.064,0.5770000000000001,7.667999999999999,7.669,0.0,1023.573
2019-02-14,100122.5,6.934,79.501,-105.848,-111.572,,,,0.7829999999999999,150.79399999999998,33.946999999999996,0.076,0.684,-1.796,-1.796,0.002,1023.615
2019-02-15,100218.5,7.9510000000000005,75.96600000000001,-104.193,-109.126,,,,1.026,154.27100000000002,37.117,0.075,0.679,-4.48,-4.48,0.0,1018.135
2019-02-16,100314.5,10.647,82.855,-106.322,-104.488,,,,1.2690000000000001,197.38400000000001,43.763999999999996,0.059000000000000004,0.529,10.027999999999999,10.027999999999999,0.0,1012.802
2019-02-17,100410.5,10.231,83.02600000000001,-106.073,-104.329,,,,1.5290000000000001,173.935,32.773,0.063,0.564,-7.979,-7.98,0.0,1006.24
2019-02-18,100506.5,8.44,83.62200000000001,-105.148,-104.22200000000001,,,,1.422,207.657,32.209,0.048,0.43200000000000005,-17.668,-17.667,0.002,1005.1560000000001
2019-02-19,100602.5,8.083,77.211,-108.587,-104.3,,,,1.66,231.89700000000002,30.793000000000003,0.05,0.447,0.632,0.631,0.0,1008.5939999999999
2019-02-20,100698.5,9.657,80.199,-107.361,-103.191,,,,1.2930000000000001,205.976,45.438,0.047,0.426,4.746,4.748,0.002,1009.5830000000001
2019-02-21,100794.5,11.557,82.881,-106.36,-103.874,,,,1.214,225.05200000000002,45.239,0.068,0.616,11.72,11.72,0.0,1016.7810000000001
2019-02-22,100890.5,10.192,80.05199999999999,-105.375,-105.27600000000001,,,,0.852,151.62,36.37,0.079,0.7140000000000001,6.723,6.723,0.0,1026.25
2019-02-23,100986.5,10.079,85.79799999999999,-106.589,-104.277,,,,1.021,138.497,31.255,0.08199999999999999,0.74,20.308,20.308,0.0,1025.76
2019-02-24,101058.0,6.9110000000000005,96.63799999999999,-106.211,-104.01299999999999,-3.695,-3.696,,0.557,144.785,52.986000000000004,0.05,0.063,2.07,2.07,0.004,1027.787
2019-02-25,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,
2019-02-27,101097.5,11.744000000000002,64.066,-105.37799999999999,-111.20299999999999,-3.695,-3.6910000000000003,,0.578,206.981,34.352,0.036000000000000004,0.28800000000000003,-17.233,-17.233,0.0,1013.688
2019-02-28,101161.5,7.627999999999999,89.7,-106.16,-104.294,,,,1.162,219.96900000000002,33.745,0.036000000000000004,0.326,3.38,3.38,0.019,1007.7289999999999
2019-03-01,101257.5,8.294,92.654,-104.62200000000001,-101.975,,,,0.812,213.003,29.094,0.026000000000000002,0.237,1.954,1.954,0.004,1010.25
2019-03-02,101353.5,10.24,81.558,-110.749,-106.633,-3.701,-3.7,,1.601,203.447,40.236,0.08199999999999999,0.74,32.979,32.979,0.006,1000.1560000000001
2019-03-03,101449.5,9.4,80.692,-104.964,-106.245,,,,1.996,214.953,35.069,0.03,0.27399999999999997,-17.26,-17.288,0.033,987.0310000000001
2019-03-04,101545.5,6.6610000000000005,72.138,-109.1,-109.49799999999999,,,,3.285,267.305,22.537,0.081,0.726,0.743,0.816,0.0,983.7080000000001
2019-03-05,101641.5,7.337000000000001,75.92,-106.102,-108.678,,,,1.625,212.03,34.107,0.09699999999999999,0.875,12.616,12.636,0.021,992.2080000000001
2019-03-06,101737.5,10.277999999999999,89.45700000000001,-104.29,-102.818,,,,2.069,179.077,25.948,0.054000000000000006,0.484,6.112,6.111000000000001,0.16899999999999998,979.385
2019-03-07,101833.5,6.771,84.05799999999999,-103.74600000000001,-105.40299999999999,,,,2.89,259.416,23.975,0.049,0.446,-20.442999999999998,-20.442999999999998,0.019,981.3539999999999
2019-03-08,101929.5,6.9110000000000005,84.51100000000001,-104.678,-103.84200000000001,,,,1.672,244.298,28.963,0.062,0.5579999999999999,-3.305,-3.318,0.025,1000.2810000000001
2019-03-09,102025.5,8.452,69.025,-106.73,-104.992,,,,3.025,259.493,23.905,0.1,0.899,21.656,22.552,0.008,1002.1460000000001
2019-03-10,102121.5,4.5569999999999995,79.57600000000001,-107.15899999999999,-107.12700000000001,,,,2.793,216.19099999999997,23.549,0.078,0.698,6.6370000000000005,7.237,0.156,1000.1460000000001
2019-03-11,102219.5,6.3229999999999995,66.816,-108.521,-106.575,,,,3.105,258.165,24.921999999999997,0.092,0.8240000000000001,19.340999999999998,19.602,0.0,1012.54
2019-03-12,102317.5,6.837000000000001,84.031,-104.82,-105.23899999999999,,,,2.536,234.50799999999998,29.758000000000003,0.035,0.312,-21.258000000000003,-21.296999999999997,0.121,994.385
2019-03-13,102413.5,7.98,72.945,-105.84100000000001,-108.11,,,,4.567,276.848,21.791999999999998,0.069,0.618,0.37,1.101,0.012,997.2289999999999
2019-03-14,102509.5,9.237,74.922,-105.975,-107.15899999999999,,,,3.656,266.776,23.875999999999998,0.084,0.759,20.053,21.101,0.071,995.698
2019-03-15,102605.5,10.880999999999998,73.765,-107.01700000000001,-108.54799999999999,,,,3.4789999999999996,260.715,23.753,0.11,0.9940000000000001,36.891,38.185,0.012,996.76
2019-03-16,102701.5,9.792,84.973,-106.01700000000001,-104.745,,,,2.4219999999999997,227.47,31.592,0.040999999999999995,0.369,0.7829999999999999,0.8170000000000001,0.08800000000000001,989.688
2019-03-17,102797.5,6.061,77.929,-106.162,-105.306,,,,2.884,276.004,20.201,0.12,1.078,24.79,25.02,0.021,996.49
2019-03-18,102893.5,7.334,81.171,-109.53,-108.56299999999999,,,,1.7619999999999998,258.62,26.505,0.077,0.6920000000000001,18.13,18.134,0.002,1012.438
2019-03-19,102989.5,10.554,81.057,-110.574,-107.556,,,,1.212,255.044,28.090999999999998,0.077,0.6970000000000001,32.082,32.082,0.0,1018.8330000000001
2019-03-20,103085.5,11.8,82.15799999999999,-105.035,-103.37,-3.6919999999999997,-3.6889999999999996,,1.1340000000000001,231.551,38.859,0.14,1.264,49.696999999999996,49.696999999999996,0.0,1023.3439999999999
2019-03-21,103181.5,11.439,84.426,-114.206,-105.62899999999999,,,,1.074,253.84599999999998,40.518,0.079,0.7140000000000001,28.994,28.994,0.0,1024.781
2019-03-22,103277.5,11.388,77.346,-106.62299999999999,-105.869,,,,1.351,227.358,35.385999999999996,0.071,0.638,36.303000000000004,36.303000000000004,0.0,1019.74
2019-03-23,103373.5,8.873,64.95100000000001,-106.34299999999999,-104.455,,,,1.127,281.441,32.012,0.09300000000000001,0.841,32.955,32.955,0.0,1025.01
2019-03-24,103469.5,7.95,66.734,-104.596,-109.469,,,,2.313,274.341,26.837,0.156,1.4069999999999998,61.036,61.225,0.0,1022.948
2019-03-25,103565.5,8.341000000000001,63.104,-103.15700000000001,-111.58200000000001,,,,2.023,292.869,26.862,0.165,1.489,53.091,53.103,0.0,1025.021
2019-03-26,103661.5,7.89,74.28399999999999,-102.999,-113.646,,,,2.013,288.744,20.546999999999997,0.1,0.898,24.575,24.585,0.0,1026.677
2019-03-27,103757.5,9.299,70.17,-102.574,-110.38,,,,1.828,292.23400000000004,21.485,0.075,0.672,28.391,28.394000000000002,0.0,1028.083
2019-03-28,103853.5,8.891,73.675,-101.06299999999999,-109.76100000000001,,,,0.6559999999999999,202.13400000000001,49.465,0.16399999999999998,1.4780000000000002,64.768,64.768,0.0,1028.021
2019-03-29,103949.5,10.54,72.42399999999999,-101.14299999999999,-109.478,,,,0.799,191.812,42.412,0.17300000000000001,1.5590000000000002,68.063,68.063,0.0,1020.6460000000001
2019-03-30,104045.5,8.828,80.875,-101.56,-109.936,,,,1.167,244.592,32.471,0.166,1.4909999999999999,63.078,63.07899999999999,0.0,1014.99
2019-03-31,104141.5,7.656000000000001,72.283,-100.803,-110.09899999999999,,,,2.187,80.944,23.18,0.129,1.163,49.806999999999995,49.864,0.0,1019.9169999999999
2019-04-01,104237.5,6.7010000000000005,74.999,-100.76899999999999,-107.14,,,,0.82,150.88299999999998,31.734,0.166,1.494,63.861000000000004,63.861000000000004,0.0,1013.4060000000001
2019-04-02,104333.5,5.959,79.37,-101.18299999999999,-112.228,,,,1.7269999999999999,247.61599999999999,25.218000000000004,0.095,0.8590000000000001,19.722,19.735,0.027000000000000003,996.125
2019-04-03,104429.5,4.33,83.565,-101.70299999999999,-109.025,,,,1.065,231.40099999999998,29.076999999999998,0.13,1.169,45.81,45.81,0.01,991.1039999999999
2019-04-04,104525.5,4.3580000000000005,87.42200000000001,-101.55799999999999,-108.02799999999999,,,,1.75,130.267,18.115,0.066,0.595,0.728,0.7340000000000001,0.042,987.3439999999999
2019-04-05,104621.5,8.787,66.751,-101.285,-112.22,,,,1.722,119.684,18.012999999999998,0.10300000000000001,0.93,35.849000000000004,35.853,0.0,995.562
2019-04-06,104717.5,7.735,79.92399999999999,-101.56700000000001,-109.959,,,,1.828,70.318,27.081999999999997,0.136,1.228,68.626,68.64399999999999,0.0,1000.4689999999999
2019-04-07,104813.5,9.171,88.806,-102.0,-110.846,,,,1.8769999999999998,56.681000000000004,26.246,0.075,0.6709999999999999,36.618,36.618,0.0,1002.76
2019-04-08,104909.5,10.295,85.505,-101.93799999999999,-113.57799999999999,,,,2.158,50.88,31.840999999999998,0.145,1.308,75.316,75.345,0.0,1005.0
2019-04-09,105005.5,7.932,78.168,-101.671,-111.397,,,,2.8,62.574,22.854,0.10099999999999999,0.9109999999999999,41.952,42.13399999999999,0.0,1009.9580000000001
2019-04-10,105101.5,5.819,72.96300000000001,-101.184,-109.34700000000001,,,,1.828,72.852,27.773000000000003,0.18600000000000003,1.6769999999999998,78.812,78.89699999999999,0.0,1015.25
2019-04-11,105197.5,5.48,69.268,-101.181,-106.89299999999999,,,,1.074,151.09,31.839000000000002,0.175,1.5719999999999998,69.19800000000001,69.199,0.0,1019.865
2019-04-12,105293.5,4.95,71.82,-101.575,-109.411,,,,1.409,130.554,31.87,0.121,1.088,46.497,46.505,0.0,1021.062
2019-04-13,105389.5,4.298,70.74600000000001,-101.529,-113.639,,,,1.5290000000000001,120.35700000000001,28.947,0.141,1.2670000000000001,41.648999999999994,41.667,0.0,1021.198
2019-04-14,105485.5,4.281000000000001,71.611,-101.906,-114.48,,,,1.345,138.216,28.193,0.11599999999999999,1.048,36.969,36.984,0.0,1019.385
2019-04-15,105581.5,8.349,70.068,-101.65100000000001,-108.115,,,,1.8119999999999998,120.43799999999999,20.779,0.198,1.785,85.35799999999999,85.38799999999999,0.0,1013.4689999999999
2019-04-16,105677.5,9.578,82.206,-102.17200000000001,-110.56,,,,1.41,53.5,30.156999999999996,0.133,1.198,60.905,60.905,0.0,1009.6560000000001
2019-04-17,105773.5,11.604000000000001,79.017,-101.436,-111.21799999999999,,,,1.632,64.167,28.838,0.165,1.4869999999999999,79.432,79.438,0.0,1013.7289999999999
2019-04-18,105869.5,12.154000000000002,79.619,-101.37200000000001,-108.361,,,,1.383,80.898,29.985,0.142,1.281,59.718,59.723,0.0,1018.2810000000001
2019-04-19,105965.5,13.085999999999999,70.101,-100.95100000000001,-111.79299999999999,,,,1.052,146.237,37.414,0.214,1.926,93.75399999999999,93.755,0.0,1023.4689999999999
2019-04-20,106061.5,13.918,64.839,-101.414,-110.023,,,,0.836,151.65,34.458,0.226,2.03,99.126,99.126,0.0,1023.8539999999999
2019-04-21,106157.5,15.673,54.089,-100.611,-107.24,,,,0.726,146.41899999999998,34.955999999999996,0.23199999999999998,2.085,102.06,102.06,0.0,1013.135
2019-04-22,106253.5,16.325,46.938,-101.53,-106.152,,,,1.214,112.13600000000001,16.735,0.20199999999999999,1.817,87.834,87.839,0.0,999.552
2019-04-23,106349.5,12.987,72.764,-103.10799999999999,-112.384,,,,1.463,87.21600000000001,32.27,0.153,1.374,59.093999999999994,59.104,0.0,991.9689999999999
2019-04-24,106445.5,11.228,83.581,-103.82,-119.49799999999999,,,,1.1440000000000001,105.111,31.386999999999997,0.11900000000000001,1.073,46.647,46.648,0.0,986.8960000000001
2019-04-25,106541.5,10.625,80.819,-102.49600000000001,-116.104,,,,0.961,158.201,30.555999999999997,0.131,1.175,38.497,38.497,0.028999999999999998,991.6039999999999
2019-04-26,106637.5,10.505999999999998,77.439,-101.971,-111.32600000000001,,,,1.179,163.109,38.437,0.145,1.304,54.743,54.744,0.017,999.3539999999999
2019-04-27,106733.5,7.791,82.272,-102.279,-124.32799999999999,,,,3.29,247.808,31.888,0.129,1.1640000000000001,34.919000000000004,35.39,0.05,998.135
2019-04-28,106829.5,10.128,76.449,-102.13799999999999,-112.885,,,,1.7480000000000002,208.454,29.96,0.14,1.263,60.082,60.08,0.031,1013.177
2019-04-29,106925.5,9.212,84.463,-102.257,-114.316,,,,0.7829999999999999,107.704,30.546999999999997,0.11900000000000001,1.073,56.466,56.466,0.0,1019.427
2019-04-30,107021.5,10.718,77.294,-100.96,-107.427,,,,0.6,136.079,36.699,0.185,1.666,88.212,88.212,0.0,1017.1039999999999
2019-05-01,107117.5,12.619000000000002,76.477,-101.742,-113.345,,,,1.113,238.174,35.566,0.145,1.301,60.873999999999995,60.875,0.002,1010.448
2019-05-02,107213.5,10.684000000000001,82.476,-102.243,-113.90100000000001,,,,1.669,247.38099999999997,30.824,0.168,1.51,73.435,73.454,0.106,1007.188
2019-05-03,107309.5,7.686,91.865,-102.626,-109.11399999999999,,,,0.898,109.21600000000001,40.171,0.052000000000000005,0.465,11.431,11.431,0.052000000000000005,1008.5210000000001
2019-05-04,107405.5,7.087999999999999,68.65100000000001,-102.471,-111.382,,,,1.995,301.181,35.052,0.188,1.694,81.98700000000001,82.139,0.0,1014.2289999999999
2019-05-05,107501.5,7.4510000000000005,67.436,-101.75200000000001,-108.796,,,,1.354,288.753,31.65,0.138,1.2409999999999999,56.983999999999995,56.983999999999995,0.0,1018.6039999999999
2019-05-06,107597.5,8.356,69.508,-102.05799999999999,-114.667,,,,1.6780000000000002,254.84900000000002,28.429000000000002,0.131,1.18,59.309,59.318999999999996,0.0,1014.062
2019-05-07,107693.5,9.527000000000001,73.842,-102.16,-113.949,,,,0.622,151.715,42.427,0.134,1.208,60.989,60.989,0.0,1006.365
2019-05-08,107789.5,8.993,91.762,-101.711,-114.70200000000001,,,,1.126,180.89700000000002,28.938000000000002,0.053,0.48,9.263,9.263,0.11199999999999999,986.7189999999999
2019-05-09,107885.5,8.021,93.391,-103.039,-111.306,,,,1.072,112.18,43.762,0.043,0.385,7.053,7.053,0.031,991.8439999999999
2019-05-10,107981.5,8.372,89.12100000000001,-104.072,-112.87799999999999,,,,0.769,113.436,37.907,0.131,1.178,60.305,60.305,0.081,1002.2189999999999
2019-05-11,108077.5,9.853,75.867,-104.54799999999999,-113.775,,,,1.1340000000000001,252.263,35.994,0.188,1.689,91.719,91.72,0.002,1014.365
2019-05-12,108173.5,11.434000000000001,65.47399999999999,-102.396,-109.62899999999999,,,,0.684,190.58599999999998,38.855,0.237,2.136,116.175,116.175,0.0,1029.01
2019-05-13,108269.5,13.597999999999999,58.013999999999996,-101.59299999999999,-109.581,,,,0.733,131.44899999999998,43.614,0.278,2.499,145.928,145.928,0.0,1032.281
2019-05-14,108365.5,13.883,57.674,-101.235,-109.734,,,,0.794,113.38600000000001,30.574,0.275,2.477,144.487,144.488,0.0,1027.26
2019-05-15,108461.5,12.929,61.52,-101.009,-106.89399999999999,,,,0.895,106.027,31.588,0.257,2.311,128.69799999999998,128.69799999999998,0.0,1020.25
2019-05-16,108557.5,11.565999999999999,67.3,-101.01299999999999,-111.74799999999999,,,,1.57,116.346,29.936999999999998,0.22899999999999998,2.059,114.352,114.38600000000001,0.0,1013.5830000000001
